LDN,Elev,GDP,Nt,Pop,Pre,Tem
1,0.124209,0.0021219,0,0.0002987,0.532665,0.827693
-1,0.0159783,0.0231982,0.263492,0.0027284,0.535637,0.940117
1,0.0782333,0.0043064,0,0.0003154,0.487343,0.856964
1,0.100995,0.0012098,0,0.000354,0.44215,0.872549
1,0.063461,0.015394,0,0.0006675,0.567941,0.912844
1,0.121646,0.004077,0,0.00056,0.528419,0.893689
1,0.129334,0.0014975,0,0.0002602,0.428912,0.880081
1,0.122701,0.0020842,0,0.000134,0.504655,0.808679
1,0.0798915,0.004785,0,0.0003304,0.650826,0.902325
1,0.0339162,0.0080348,0,0.0003087,0.636136,0.937236
1,0.0994875,0.0014423,0,0.0001905,0.452139,0.915519
1,0.0447694,0.0021429,0,0.0005424,0.542992,0.902087
0,0.0340669,0.0181407,0,0.0020726,0.654531,0.92826
1,0.120289,0.001219,0,0.0004499,0.461963,0.854315
1,0.0387398,0.0023335,0,0.0010097,0.531555,0.880696
1,0.143352,0.0023847,0,0.00032,0.48461,0.81969
1,0.056527,0.0026477,0,0.0010242,0.581259,0.891462
1,0.088785,0.004355,0,0.0032234,0.517607,0.90616
1,0.0278866,0.0062299,0.015873,0.0011021,0.622011,0.930054
-1,0.0186916,0.0121573,0.169048,0.0077939,0.526247,0.96468
1,0.107929,0.0022454,0,0.0000887,0.511634,0.833296
1,0.0702442,0.0076956,0,0.0004279,0.470509,0.920315
1,0.0970757,0.0084111,0,0.0002111,0.644947,0.923489
1,0.170636,0.0053772,0,0.00092,0.518099,0.879633
1,0.0379861,0.0053518,0,0.0005812,0.736353,0.934188
1,0.0321073,0.008835,0.0396825,0.0009236,0.579565,0.893252
1,0.025927,0.0119629,0.146825,0.0012304,0.500144,0.962371
1,0.0664757,0.0153049,0,0.000264,0.629222,0.87901
1,0.063461,0.0175415,0,0.002115,0.573034,0.927417
1,0.173952,0.0019499,0,0.0002006,0.495452,0.80567
0,0.0619536,0.0060955,0,0.0002284,0.612772,0.929459
1,0.142297,0.0022027,0,0.0001013,0.551031,0.803635
1,0.123756,0.011027,0,0.0000979,0.55265,0.832793
1,0.0355743,0.0150352,0,0.000759,0.613731,0.92606
1,0.0183901,0.02193,0,0.000611,0.707205,0.938552
1,0.0651191,0.0111675,0,0.0004908,0.570375,0.926196
1,0.107175,0.0022062,0,0.0006506,0.521188,0.827403
1,0.106421,0.0042456,0,0.0003127,0.483698,0.831915
1,0.0919506,0.0015393,0,0.000267,0.457521,0.908837
1,0.0821525,0.0014992,0,0.0003302,0.440588,0.898183
1,0.162044,0.0044298,0,0.00151,0.516828,0.873562
1,0.096322,0.00488,0,0.00131,0.552424,0.867341
1,0.0815496,0.0109217,0,0.0001335,0.536566,0.854558
1,0.0651191,0.0090915,0,0.0028322,0.475567,0.934539
1,0.069792,0.0169188,0,0.0007542,0.586619,0.911669
1,0.0875791,0.0015281,0,0.0001854,0.447898,0.890941
1,0.248116,0.0022932,0,0.0004428,0.49162,0.756644
1,0.101749,0.0078682,0,0.001042,0.516427,0.903973
1,0.117878,0.0041731,0,0.000204,0.477535,0.828076
1,0.0788363,0.0055572,0,0.0007537,0.65133,0.903451
1,0.0649683,0.0109039,0,0.0002052,0.527579,0.867635
1,0.156316,0.0010817,0,0.0004402,0.409076,0.8467
1,0.0690383,0.0047433,0,0.0006717,0.547913,0.924054
1,0.0699427,0.0092734,0,0.0005818,0.543101,0.908155
1,0.159331,0.0011702,0,0.0001219,0.425947,0.848564
1,0.0078384,0.0537927,0.0103175,0.0003983,0.780881,0.951699
1,0.140639,0.0012237,0,0.0002798,0.460405,0.8349
1,0.0744649,0.0110315,0,0.0003745,0.569129,0.917789
1,0.0366295,0.0071404,0.047619,0.000125,0.508372,0.949699
1,0.0416039,0.002426,0,0.0005512,0.557017,0.887814
1,0.0200482,0.0101935,0.223016,0.0034448,0.535851,0.963164
1,0.039795,0.0076014,0,0.0002912,0.568559,0.887347
1,0.023666,0.0311412,0.047619,0.0017,0.593369,0.944024
1,0.056527,0.0095845,0,0.0007304,0.549161,0.933087
1,0.0649683,0.0152877,0.0285714,0.000994,0.584918,0.940838
1,0.0242689,0.0068923,0.0047619,0.0002154,0.520734,0.9577
1,0.136268,0.004464,0,0.0002664,0.518021,0.814428
1,0.111396,0.004426,0,0.0005257,0.570771,0.911427
1,0.0298462,0.0105166,0,0.0011684,0.532725,0.958845
1,0.0587881,0.0183007,0,0.0002362,0.680463,0.926311
1,0.0792885,0.0012238,0.0095238,0.000285,0.456711,0.90532
1,0.0468797,0.104212,0.0634921,0.0005884,0.559834,0.934796
1,0.0165812,0.0360115,0.0063492,0.0031918,0.552422,0.94092
1,0.0185408,0.010698,0.196825,0.0018426,0.585529,0.952606
1,0.0948146,0.0024666,0,0.0003966,0.608678,0.860618
1,0.0301477,0.0074997,0,0.0008637,0.559023,0.894181
1,0.029997,0.0089233,0,0.0004949,0.54016,0.954104
1,0.0212541,0.138188,0.133333,0.0001533,0.538006,0.940409
1,0.0942116,0.0021073,0,0.0001563,0.523111,0.855465
1,0.0948146,0.0058692,0,0.0001765,0.638864,0.909077
1,0.105517,0.0071892,0,0.0002996,0.6386,0.854707
1,0.0580344,0.0103576,0,0.000389,0.471259,0.942819
1,0.140338,0.0040905,0,0.0009595,0.535774,0.871118
1,0.137172,0.0048603,0,0.0007468,0.483871,0.815003
1,0.0699427,0.0018946,0.0047619,0.0013583,0.459046,0.889136
1,0.0322581,0.0105842,0.0047619,0.0004472,0.613815,0.946585
1,0.0117576,0.0209456,0,0.0006533,0.63892,0.940895
1,0.0247211,0.0167141,0,0.0014224,0.581066,0.930795
1,0.136871,0.0028284,0,0.000591,0.473915,0.833484
1,0.0209527,0.0102089,0,0.0019771,0.576014,0.95818
1,0.0589388,0.0087374,0,0.0006095,0.545515,0.937346
1,0.158276,0.0045651,0,0.0004433,0.523296,0.878869
0,0.0645161,0.0056271,0,0.0003668,0.622802,0.922715
1,0.160838,0.0021719,0,0.00041,0.48105,0.830361
1,0.147573,0.0011911,0,0.0001285,0.426037,0.838819
1,0.146066,0.0038956,0,0.000398,0.53881,0.881864
1,0.0878806,0.0022011,0,0.0001889,0.49313,0.834081
1,0.0892373,0.0060595,0,0.0001699,0.619016,0.906988
1,0.0607477,0.0014901,0,0.000307,0.450959,0.912766
1,0.0233645,0.0111066,0.0269841,0.0014729,0.524804,0.962678
1,0.135514,0.0042755,0,0.0002401,0.496061,0.807208
1,0.0486886,0.0086811,0,0.0004098,0.464181,0.935611
1,0.100241,0.0016744,0,0.0002292,0.444136,0.88373
1,0.0402472,0.0158594,0.0619048,0.0011559,0.598767,0.944922
-1,0.0218571,0.184931,0.711111,0.0035638,0.53463,0.942854
1,0.142749,0.0016942,0.0515873,0.0006705,0.433015,0.853912
1,0.0669279,0.008784,0,0.0003812,0.461265,0.925722
1,0.0283389,0.0098012,0,0.0026298,0.53395,0.959599
1,0.10808,0.004444,0,0.0003647,0.576291,0.9034
1,0.0853181,0.0057987,0,0.001177,0.545822,0.925129
1,0.105366,0.0021933,0,0.0001107,0.507669,0.825859
1,0.085921,0.002874,0.0825397,0.0048921,0.496379,0.858407
1,0.0946639,0.0012361,0,0.0007197,0.458691,0.848345
1,0.0471812,0.0085911,0,0.0008125,0.533172,0.947302
1,0.0556226,0.0088284,0,0.0002608,0.53309,0.942738
1,0.189931,0.0028258,0,0.0007155,0.489903,0.841242
1,0.0945131,0.0015287,0,0.0002443,0.451837,0.898874
1,0.0435635,0.0089797,0,0.0003643,0.527064,0.955754
1,0.0771782,0.0021052,0,0.0001143,0.510431,0.824401
1,0.0443172,0.0074346,0,0.0006296,0.471701,0.953294
1,0.0572807,0.0095629,0,0.0011534,0.543799,0.942108
-1,0.0719023,0.005564,0,0.0001895,0.627718,0.91949
1,0.150437,0.0040703,0,0.0002764,0.548217,0.868036
1,0.164305,0.0010962,0,0.0003884,0.417162,0.854442
1,0.0943624,0.0042025,0,0.0002887,0.479286,0.830653
1,0.121043,0.0013196,0.0222222,0.0015171,0.450848,0.863368
1,0.0419053,0.0052868,0,0.0007409,0.620237,0.925139
1,0.0743141,0.0087876,0,0.0002643,0.485268,0.920393
1,0.0254748,0.0065934,0,0.0015141,0.559869,0.953327
1,0.0765752,0.0024021,0,0.0001958,0.563175,0.867408
1,0.0936087,0.0036827,0,0.000763,0.515845,0.868543
1,0.0786856,0.0103416,0,0.0007457,0.502615,0.923439
1,0.115918,0.0048217,0,0.0002456,0.512409,0.828467
1,0.123455,0.0021829,0,0.0004086,0.477345,0.851455
1,0.0373832,0.0082926,0.052381,0.0011436,0.659868,0.929327
1,0.13883,0.0015333,0,0.0004575,0.509259,0.877209
0,0.0780826,0.0014055,0,0.0001764,0.451254,0.914193
1,0.146518,0.0048026,0,0.0004007,0.568168,0.833437
1,0.111245,0.0047416,0.0119048,0.0007219,0.496619,0.825666
1,0.123455,0.0047632,0,0.0010454,0.528402,0.890199
1,0.203346,0.0012243,0,0.000736,0.463715,0.801445
1,0.0857703,0.0019194,0,0.0001967,0.469066,0.847751
1,0.0990353,0.0038081,0,0.0011349,0.547579,0.912757
1,0.0465782,0.0022561,0,0.0015503,0.508569,0.866644
1,0.0595418,0.0086383,0,0.0004548,0.551144,0.931912
1,0.0434127,0.0170364,0,0.0004832,0.59935,0.926417
1,0.0244197,0.0122001,0.188095,0.003843,0.510043,0.964778
1,0.102804,0.0047835,0,0.0005836,0.546704,0.922643
1,0.0705457,0.0054114,0,0.0010045,0.546626,0.932906
1,0.0960205,0.0041798,0,0.0003401,0.521975,0.894404
1,0.0774797,0.0157435,0,0.0003377,0.59427,0.907762
1,0.13265,0.0028605,0,0.0005482,0.501554,0.85107
1,0.0413024,0.0075734,0,0.0010057,0.590597,0.893279
1,0.0290926,0.100395,0.0246032,0.00093,0.558946,0.942685
1,0.0079891,0.022493,0,0.0017584,0.692228,0.940252
1,0.0705457,0.0056166,0,0.0023277,0.51463,0.852659
1,0.104613,0.0015665,0,0.0003075,0.446913,0.883605
1,0.113958,0.0044434,0,0.0002265,0.505763,0.854179
1,0.0854688,0.0021749,0,0.0005872,0.510239,0.867467
1,0.0750678,0.0121548,0.129365,0.001611,0.547639,0.885278
1,0.076726,0.0057105,0,0.0005198,0.686946,0.92043
1,0.0908954,0.0022852,0,0.0002222,0.531389,0.84097
1,0.0521556,0.0093007,0,0.0006793,0.529925,0.941347
1,0.0764245,0.0098782,0,0.000884,0.463259,0.92045
-1,0.142599,0.0023702,0,0.0003534,0.487502,0.860524
1,0.0238167,0.0223639,0.25873,0.0019052,0.53535,0.933657
0,0.0417546,0.0061035,0,0.0003068,0.60839,0.93649
1,0.0122098,0.0685413,0.0603175,0.0016358,0.755024,0.945019
1,0.166265,0.0010938,0,0.0004167,0.411451,0.842007
1,0.0881821,0.004857,0,0.0003683,0.639127,0.901001
0,0.0301477,0.0093004,0,0.0023853,0.57189,0.954207
1,0.0378354,0.0057675,0,0.0031067,0.628911,0.92807
1,0.0985831,0.0089805,0,0.0003215,0.528561,0.898801
1,0.103557,0.0020212,0,0.0004083,0.498707,0.854969
1,0.0277359,0.0063283,0.0674603,0.0109192,0.63363,0.924704
1,0.0853181,0.0012916,0,0.0007912,0.516312,0.9224
1,0.128882,0.0040678,0,0.0001809,0.460238,0.803431
1,0.016129,0.0321852,0,0.0096388,0.58948,0.934868
1,0.0517033,0.0077499,0,0.000805,0.602787,0.891591
1,0.107024,0.0041718,0,0.000612,0.538357,0.912226
1,0.0661743,0.0051004,0,0.0003115,0.657399,0.925774
1,0.0747664,0.0105792,0,0.0003159,0.525885,0.863191
1,0.072656,0.0015352,0,0.000412,0.453742,0.905894
1,0.0435635,0.009173,0,0.0004611,0.532586,0.941995
1,0.0917998,0.0015243,0,0.0003114,0.450934,0.91332
1,0.0287911,0.0079279,0,0.0004978,0.526888,0.956626
1,0.0557733,0.0038766,0.0230159,0.000868,0.535575,0.907294
0,0.0235152,0.0190501,0.199206,0.0008671,0.565774,0.943732
1,0.189478,0.0028106,0,0.0005982,0.471387,0.819872
1,0.105065,0.0023629,0,0.0006835,0.484508,0.870836
1,0.0223093,0.0186335,0,0.0007797,0.612753,0.93468
1,0.0253241,0.0251826,0.179365,0.0007718,0.53882,0.938375
1,0.141242,0.0019849,0,0.0001886,0.475819,0.832432
1,0.0637624,0.0150653,0,0.0004985,0.651589,0.906064
-1,0.0280374,0.0096439,0,0.0004002,0.514057,0.957295
1,0.221284,0.0015785,0,0.0002319,0.463052,0.784461
1,0.0621043,0.0155335,0,0.0005531,0.575611,0.914719
1,0.0298462,0.0085641,0,0.0010387,0.698815,0.944512
1,0.0985831,0.0089456,0,0.0005193,0.523324,0.877634
1,0.0694905,0.0023239,0,0.0004438,0.532617,0.851065
1,0.117878,0.0013823,0,0.0003158,0.457698,0.848744
1,0.102352,0.0022374,0,0.0001229,0.508758,0.835778
1,0.0717516,0.0075285,0,0.0005022,0.565936,0.872867
1,0.0324088,0.0057995,0,0.0003517,0.718749,0.943889
1,0.036931,0.0093382,0,0.0013175,0.650691,0.933435
1,0.11019,0.0082208,0,0.0002015,0.490926,0.887182
1,0.0860718,0.0066363,0,0.0013872,0.540719,0.928494
1,0.0411516,0.0103242,0,0.0006093,0.536672,0.924903
1,0.0578836,0.0110371,0,0.0002698,0.554239,0.887379
1,0.0547181,0.0014036,0,0.000444,0.495801,0.928977
1,0.0509497,0.0066495,0,0.0026429,0.620738,0.922411
1,0.179831,0.0014996,0.0166667,0.0005857,0.518863,0.851648
1,0.0812481,0.0079117,0,0.0003606,0.490862,0.924043
1,0.0919506,0.0092974,0,0.0005404,0.499648,0.920414
1,0.132951,0.0014939,0,0.0003113,0.462332,0.825578
1,0.197618,0.0012051,0,0.0002696,0.468474,0.78045
1,0.105216,0.0022214,0,0.0001785,0.543617,0.853298
1,0.129183,0.004603,0,0.0006715,0.464283,0.815424
1,0.0583358,0.0082902,0,0.0003375,0.641851,0.933464
1,0.119536,0.0020251,0,0.0003976,0.524098,0.859226
1,0.184203,0.0027534,0,0.0005875,0.449313,0.827616
1,0.0122098,0.0239372,0,0.00076,0.601533,0.939436
1,0.147875,0.0011973,0.0055556,0.000778,0.440897,0.860365
1,0.0744649,0.009341,0,0.0002234,0.476784,0.9203
1,0.0248719,0.0100861,0.0801587,0.0007143,0.491422,0.961882
1,0.0575822,0.0023125,0,0.0006236,0.519546,0.868187
1,0.121948,0.0044439,0,0.0005038,0.494384,0.823012
1,0.124661,0.0043126,0,0.00017,0.498937,0.80098
1,0.0226108,0.0102321,0,0.0013826,0.575152,0.958919
1,0.0227615,0.0069047,0,0.0002233,0.51359,0.959407
1,0.0473319,0.005138,0,0.0009278,0.593879,0.919391
1,0.0382876,0.004877,0,0.0011421,0.56104,0.901784
1,0.019596,0.0193259,0.0888889,0.0053513,0.57746,0.960242
1,0.105969,0.0026403,0,0.0003047,0.568421,0.84263
1,0.0676816,0.043281,0,0.0013994,0.783813,0.923882
1,0.036931,0.01103,0,0.0006522,0.559167,0.953951
1,0.116219,0.003975,0,0.0001749,0.543613,0.854021
1,0.0420561,0.0076638,0,0.0005649,0.604689,0.946977
1,0.0773289,0.0048612,0,0.0003772,0.567559,0.907701
1,0.0773289,0.0054764,0.0047619,0.0006085,0.54228,0.921661
1,0.0431112,0.0024559,0,0.0003598,0.596737,0.89894
1,0.0774797,0.0048262,0,0.0005081,0.594316,0.878781
1,0.0780826,0.0024984,0,0.0010366,0.478437,0.88678
1,0.0948146,0.0030218,0,0.0010334,0.479426,0.890157
-1,0.0309014,0.0106001,0.0047619,0.0008809,0.620979,0.945439
1,0.0504974,0.0046188,0.0047619,0.000854,0.507042,0.931243
1,0.151191,0.0015113,0,0.0004314,0.451156,0.837663
1,0.255803,0.0016143,0,0.0001591,0.47308,0.762696
1,0.133705,0.0052074,0,0.0006243,0.510802,0.876986
1,0.142749,0.004377,0,0.0008058,0.542076,0.881364
1,0.147875,0.0027627,0,0.0003986,0.447034,0.836988
1,0.0776304,0.0019442,0,0.0001305,0.468297,0.844474
1,0.0343684,0.0070562,0,0.0001448,0.49823,0.948121
1,0.0921013,0.0050029,0,0.0007414,0.55132,0.870187
-1,0.0180886,0.0208161,0.349206,0.0066107,0.573103,0.959897
1,0.146367,0.0022697,0,0.0003378,0.46783,0.831156
1,0.117425,0.0020927,0,0.0002676,0.508831,0.819604
1,0.0336147,0.0096798,0,0.0001733,0.507948,0.949822
1,0.0504974,0.0152921,0,0.0004054,0.639823,0.905544
1,0.238318,0.0027218,0,0.001287,0.436371,0.785123
1,0.0372324,0.0051974,0.0142857,0.0028166,0.600767,0.921496
0,0.0233645,0.0106598,0.0968254,0.0076261,0.54959,0.963739
1,0.148779,0.0028753,0,0.000616,0.498224,0.844655
1,0.0428098,0.0407238,0,0.0005248,0.72484,0.916143
1,0.119686,0.0022814,0,0.0004376,0.499301,0.838873
1,0.0942116,0.0053303,0.0111111,0.0014064,0.563459,0.911998
1,0.0566777,0.0163997,0,0.0007448,0.592203,0.93605
1,0.107778,0.0049488,0,0.0005661,0.589521,0.902905
1,0.0627073,0.0052554,0,0.0006097,0.552715,0.932013
1,0.174555,0.0025986,0,0.0001039,0.427268,0.828448
-1,0.0394935,0.0119669,0,0.0007586,0.529838,0.953328
1,0.100241,0.0041049,0,0.0000588,0.547122,0.905495
1,0.135363,0.0011688,0,0.0012074,0.419268,0.863601
1,0.0625565,0.0089582,0,0.0000131,0.560996,0.937181
1,0.0235152,0.0169064,0,0.0008355,0.624404,0.946083
1,0.0737112,0.0084199,0,0.0010128,0.533968,0.935315
1,0.0241182,0.0093107,0,0.0006175,0.670517,0.948827
1,0.0862225,0.0066427,0,0.0002889,0.550052,0.928383
1,0.083057,0.0093475,0,0.0008852,0.573618,0.916537
1,0.132801,0.0041897,0,0.001194,0.533279,0.911475
1,0.129937,0.0101472,0.0333333,0.00134,0.519941,0.892692
1,0.0393428,0.0127357,0.386508,0.0099016,0.552815,0.887002
1,0.13069,0.0021158,0,0.0002188,0.541904,0.8441
1,0.111999,0.005279,0.0047619,0.0015409,0.527729,0.902267
1,0.111999,0.0020392,0,0.0001945,0.501082,0.820061
1,0.0752186,0.0024459,0,0.0001961,0.59529,0.872361
1,0.0853181,0.0185881,0,0.0009108,0.622535,0.934447
1,0.0640639,0.0055547,0,0.0006836,0.649437,0.896985
1,0.0455231,0.0162238,0,0.0011623,0.577007,0.944522
1,0.0322581,0.0110002,0,0.0003064,0.569781,0.953165
1,0.0931565,0.0085558,0,0.000508,0.514847,0.929405
1,0.0631595,0.0042512,0,0.0002007,0.564656,0.858819
1,0.0474827,0.0540366,0,0.000491,0.745671,0.926309
1,0.135062,0.0044346,0,0.0005097,0.580351,0.896978
1,0.130992,0.0109426,0,0.0001866,0.537161,0.837919
1,0.12858,0.0041579,0,0.0002447,0.474665,0.813969
1,0.164154,0.0025197,0,0.0005179,0.486143,0.81242
1,0.0651191,0.0092587,0.0119048,0.0013853,0.534736,0.946638
1,0.0176364,0.017395,0,0.0009211,0.621042,0.939844
1,0.120139,0.0081175,0,0.0001896,0.475558,0.885406
1,0.134459,0.0012277,0,0.0003028,0.465962,0.82886
1,0.106874,0.0043588,0,0.000754,0.565008,0.910796
1,0.0676816,0.0026584,0,0.0013798,0.577497,0.889204
1,0.0360265,0.0088817,0.181746,0.0010691,0.575646,0.954972
1,0.107175,0.0046745,0.0777778,0.0033222,0.535417,0.902582
1,0.0931565,0.004919,0,0.0007317,0.560809,0.90583
1,0.07552,0.0049762,0,0.0002973,0.582498,0.882083
1,0.0280374,0.0097636,0.0214286,0.0010281,0.567126,0.953442
1,0.0313536,0.0159754,0,0.0006705,0.591438,0.940413
1,0.029394,0.0062716,0.0531746,0.0032884,0.62021,0.927144
1,0.0076877,0.0717246,0.169048,0.0026762,0.761817,0.952939
1,0.0669279,0.005522,0,0.0005499,0.653503,0.907875
1,0.149533,0.0013171,0,0.0006234,0.521881,0.864153
1,0.140639,0.00432,0,0.0011815,0.537068,0.86993
1,0.163853,0.0027728,0,0.0005529,0.436163,0.838965
1,0.0945131,0.0044777,0,0.000803,0.51595,0.879778
1,0.109285,0.0022675,0,0.0001289,0.515471,0.838893
1,0.072656,0.0084069,0,0.0002814,0.464603,0.924682
1,0.088785,0.0055724,0,0.0002386,0.538495,0.92112
1,0.0592403,0.0102602,0,0.0001166,0.569136,0.92705
1,0.076726,0.0053197,0,0.0005591,0.572561,0.867683
1,0.0286403,0.0024242,0.015873,0.0017119,0.576174,0.893355
1,0.0162798,0.0230898,0,0.0008128,0.681497,0.933902
1,0.122852,0.0025835,0,0.0005862,0.464591,0.86499
1,0.020199,0.0313147,0.188889,0.002961,0.538652,0.939533
1,0.0414531,0.0059145,0,0.0023099,0.619765,0.922093
1,0.150588,0.002491,0,0.0006378,0.486464,0.836633
1,0.0423576,0.0022863,0,0.0006377,0.520402,0.879611
1,0.023666,0.0113972,0.0777778,0.0005889,0.587559,0.959797
1,0.0498945,0.0048519,0,0.0003755,0.587446,0.902525
1,0.113808,0.0020042,0,0.0011048,0.49275,0.853145
1,0.0666265,0.0053147,0,0.0014778,0.599003,0.899592
1,0.0618028,0.0102489,0,0.0007535,0.551237,0.929181
1,0.0966235,0.0014875,0,0.0002726,0.444498,0.897058
1,0.135514,0.0064889,0.0063492,0.0006106,0.543373,0.891392
1,0.153301,0.0012078,0,0.0001674,0.421961,0.849921
1,0.036931,0.0074806,0.0119048,0.000574,0.691151,0.944389
1,0.137775,0.0049482,0,0.0010995,0.565548,0.887509
1,0.0901417,0.0049868,0,0.0008617,0.531281,0.907499
1,0.167621,0.0043666,0,0.0004018,0.575134,0.850752
1,0.224148,0.0027239,0,0.0003509,0.432117,0.785541
1,0.0396443,0.0097498,0,0.0007554,0.588739,0.895805
1,0.0253241,0.0204935,0,0.0002439,0.565321,0.937056
1,0.0990353,0.0135482,0.052381,0.001386,0.536635,0.843283
1,0.0281881,0.0165318,0,0.001398,0.555796,0.9582
1,0.125716,0.004421,0,0.0003029,0.488358,0.827984
1,0.151643,0.0025953,0,0.0008558,0.481447,0.851911
1,0.0348206,0.0148302,0,0.0005084,0.626016,0.930618
1,0.0981308,0.0014667,0,0.000209,0.447637,0.876056
1,0.0269822,0.0203581,0.0849206,0.0016624,0.570701,0.957474
1,0.046729,0.0024578,0,0.0005052,0.601094,0.887952
1,0.162647,0.0016223,0,0.0002664,0.412132,0.869337
1,0.016129,0.0370329,0.203968,0.000425,0.539663,0.941345
1,0.0480856,0.0058202,0,0.0003415,0.481494,0.941936
1,0.182092,0.0012314,0,0.000565,0.454389,0.818314
1,0.0281881,0.0146389,0,0.0010725,0.578867,0.936888
1,0.0759723,0.00821,0,0.0004453,0.570456,0.858169
1,0.0881821,0.0054082,0,0.0008196,0.550194,0.920337
1,0.0700935,0.0045726,0,0.0003108,0.63519,0.915506
0,0.0235152,0.0103056,0.0230159,0.0014271,0.475733,0.964245
1,0.0562255,0.0084762,0,0.0005305,0.521835,0.947578
1,0.0465782,0.0094751,0,0.0005252,0.563581,0.888564
1,0.0791378,0.0021322,0,0.0007896,0.538022,0.873794
1,0.0337655,0.0104361,0,0.0008252,0.567175,0.94268
1,0.0557733,0.0151303,0.0166667,0.0005474,0.570301,0.946003
1,0.126168,0.0015523,0,0.0003231,0.446481,0.855166
1,0.016129,0.0115501,0.05,0.0009074,0.571106,0.956971
1,0.066325,0.0037581,0,0.0008063,0.532382,0.904897
1,0.0330118,0.0136666,0.0119048,0.000536,0.433079,0.947963
1,0.0749171,0.0013261,0,0.0006269,0.502094,0.914168
1,0.191137,0.0028106,0,0.0005908,0.476814,0.813282
1,0.171541,0.0035817,0,0.0006681,0.505333,0.834846
1,0.0645161,0.0077495,0,0.0004182,0.607422,0.879499
1,0.105969,0.0038301,0,0.000813,0.544775,0.913316
1,0.065722,0.0055217,0,0.0008486,0.647937,0.914515
1,0.0547181,0.0075173,0,0.0003344,0.567343,0.887021
1,0.107627,0.0014616,0,0.0002846,0.436585,0.885255
1,0.0847151,0.0025074,0,0.0003139,0.551335,0.8706
1,0.170787,0.0032381,0,0.0005266,0.466769,0.831196
1,0.0809466,0.0054855,0,0.0001702,0.622698,0.921855
1,0.043262,0.0049243,0,0.0005218,0.481899,0.940649
1,0.0174857,0.0147027,0.0412698,0.0014308,0.584732,0.954531
1,0.023666,0.0130938,0,0.0012261,0.570176,0.952931
1,0.0381369,0.0067934,0,0.0003266,0.497841,0.95147
1,0.10823,0.0042418,0,0.0008677,0.572837,0.897886
1,0.123606,0.0054967,0,0.000599,0.54479,0.897921
1,0.0144709,0.0428169,0,0.0011278,0.84908,0.946895
1,0.0352728,0.0088517,0,0.0007939,0.566857,0.944339
1,0.0952668,0.0077504,0,0.0004102,0.496727,0.913978
1,0.153603,0.0011489,0,0.0001807,0.41741,0.856022
1,0.13461,0.0019208,0,0.0001276,0.470699,0.834583
1,0.0988845,0.0038527,0,0.0003519,0.541848,0.842736
0,0.114109,0.0058802,0.0230159,0.0026763,0.550798,0.903828
1,0.174103,0.0012121,0,0.0004375,0.462164,0.799016
1,0.0351221,0.0173256,0,0.0013017,0.628083,0.931911
1,0.0777811,0.0027202,0,0.0005111,0.521134,0.849064
1,0.0684353,0.0048782,0,0.0006539,0.569305,0.891458
1,0.0336147,0.0093016,0.0436508,0.0031781,0.550083,0.953195
1,0.109888,0.0012433,0,0.0001798,0.468515,0.84437
1,0.229424,0.0028066,0,0.0014672,0.460462,0.794212
1,0.0422068,0.0148042,0.0888889,0.0006912,0.580678,0.937961
1,0.116822,0.0052933,0.0079365,0.0009451,0.550441,0.898486
1,0.142749,0.0030425,0,0.0003605,0.486848,0.866898
-1,0.118179,0.0070801,0.107143,0.0026281,0.539589,0.906435
1,0.0979801,0.0012413,0,0.0001692,0.44693,0.881469
1,0.0052759,0.066535,0.0619048,0.005351,0.731829,0.946576
1,0.062858,0.0046979,0,0.0008789,0.643509,0.920745
1,0.133404,0.0038944,0,0.0004333,0.504919,0.878234
1,0.0661743,0.0055472,0,0.000858,0.559121,0.932481
1,0.213446,0.0027911,0,0.0003801,0.450661,0.793168
1,0.082454,0.0039808,0,0.0002517,0.547034,0.840449
-1,0.0177872,0.0326677,0.0936508,0.000191,0.544136,0.939308
1,0.0471812,0.0023217,0,0.0006127,0.529069,0.881541
1,0.166114,0.0019668,0,0.0002352,0.46877,0.832023
1,0.0315044,0.0058494,0,0.001171,0.717253,0.944467
1,0.0337655,0.0093188,0,0.001098,0.573827,0.948969
1,0.0220078,0.008898,0.0047619,0.0025563,0.645482,0.933531
1,0.083057,0.0089645,0.0047619,0.000445,0.45835,0.905987
1,0.0780826,0.0036194,0,0.0003314,0.53804,0.862865
-1,0.0206512,0.0157308,0.084127,0.0077128,0.573487,0.954935
1,0.0456738,0.0108036,0,0.0004216,0.542447,0.884511
